2.0891e+07,7.8191e+06,2.2633e+06,1.6987e+06,1.6754e+06,2.749e+06,1.1011e+06,1.5466e+06,2.0375e+06
1.6228e+07,7.8282e+06,1.0344e+06,2.3052e+06,9.2655e+05,8.9797e+05,1.3144e+06,1.02e+06,9.0177e+05
1.8276e+07,7.8812e+06,1.8477e+06,1.5564e+06,1.8085e+06,1.606e+06,1.2495e+06,9.1885e+05,1.4076e+06
1.4821e+07,7.3285e+06,1.0245e+06,1.399e+06,9.9905e+05,1.2263e+06,9.7276e+05,8.8158e+05,9.8902e+05
1.3088e+07,7.257e+06,7.531e+05,1.0097e+06,1.4186e+06,6.7801e+05,7.9198e+05,7.4297e+05,4.3667e+05
1.6528e+07,7.3798e+06,1.4421e+06,1.3048e+06,1.1298e+06,1.7576e+06,8.0828e+05,1.1171e+06,1.5888e+06
3.4168e+07,1.6252e+07,2.486e+06,1.8549e+06,2.4689e+06,5.3242e+06,1.2842e+06,2.3875e+06,2.1103e+06
3.9015e+07,1.7173e+07,2.869e+06,1.9956e+06,1.6488e+06,7.6557e+06,1.7679e+06,2.9837e+06,2.9218e+06
3.3331e+07,1.5949e+07,2.5363e+06,2.2546e+06,2.0219e+06,5.2628e+06,1.3011e+06,1.8117e+06,2.1941e+06
1.4701e+07,6.549e+06,9.5573e+05,8.0949e+05,1.9258e+06,1.1628e+06,1.2415e+06,1.3305e+06,7.2598e+05
1.4135e+07,6.4425e+06,8.8026e+05,1.8797e+06,8.7586e+05,8.2951e+05,1.2478e+06,7.0475e+05,1.2746e+06
1.3354e+07,6.0936e+06,6.7892e+05,1.4902e+06,1.6767e+06,4.9662e+05,1.2141e+06,1.065e+06,6.3906e+05
1.85e+07,9.7047e+06,1.1139e+06,7.0521e+05,2.3231e+06,1.5147e+06,1.0822e+06,9.4701e+05,1.1095e+06
2.2087e+07,1.0443e+07,1.4404e+06,2.0568e+06,1.6713e+06,1.9158e+06,1.5835e+06,1.655e+06,1.3208e+06
2.6712e+07,1.1029e+07,2.2928e+06,1.4022e+06,1.877e+06,4.4201e+06,1.3586e+06,2.1847e+06,2.1469e+06
2.3016e+07,1.0648e+07,1.5395e+06,2.0127e+06,1.6819e+06,1.9193e+06,2.7703e+06,1.6537e+06,7.899e+05
2.5989e+07,1.1257e+07,1.9861e+06,2.255e+06,1.3247e+06,3.3139e+06,2.3608e+06,1.0102e+06,2.4814e+06
2.7086e+07,1.1399e+07,2.5898e+06,1.9073e+06,2.4149e+06,2.4658e+06,2.6328e+06,2.5519e+06,1.1246e+06
1.6329e+07,6.9365e+06,1.3424e+06,1.083e+06,1.0782e+06,2.3698e+06,8.1990e+05,1.1726e+06,1.527e+06
1.7451e+07,7.5359e+06,1.2977e+06,1.1815e+06,7.6554e+05,2.5886e+06,9.6054e+05,1.5833e+06,1.5376e+06
1.4506e+07,7.0502e+06,8.5038e+05,8.9812e+05,1.2196e+06,1.3906e+06,8.3846e+05,1.391e+06,8.6718e+05
1.0829e+07,5.7286e+06,4.4147e+05,3.8912e+05,7.6173e+05,1.8175e+06,4.3039e+05,6.8786e+05,5.7262e+05
1.0434e+07,5.6074e+06,4.4355e+05,7.7358e+05,3.3543e+05,1.6471e+06,3.4231e+05,6.4378e+05,6.41e+05
9.8491e+06,5.4334e+06,4.8872e+05,5.0872e+05,8.2442e+05,1.0328e+06,5.0336e+05,4.9298e+05,5.6473e+05
1.2536e+07,7.3987e+06,5.0581e+05,8.9744e+05,8.8663e+05,7.7163e+05,7.5913e+05,8.3059e+05,4.8564e+05
1.3831e+07,7.2119e+06,7.2046e+05,7.3781e+05,1.1291e+06,1.4962e+06,7.7246e+05,1.0006e+06,7.6301e+05
1.5602e+07,7.6486e+06,1.041e+06,1.195e+06,7.1946e+05,1.7973e+06,8.4324e+05,9.5734e+05,1.4003e+06
1.0399e+07,4.5824e+06,7.3686e+05,4.9718e+05,1.0064e+06,1.4997e+06,4.5843e+05,8.4668e+05,7.7116e+05
8.2154e+06,4.3141e+06,3.0174e+05,1.01e+06,5.1754e+05,7.167e+05,4.1958e+05,2.5029e+05,6.8547e+05
7.7404e+06,4.3645e+06,2.1415e+05,3.5929e+05,1.1854e+06,2.9461e+05,6.259e+05,4.3074e+05,2.658e+05
1.5553e+07,6.9569e+06,1.4756e+06,1.3e+06,8.7749e+05,1.9164e+06,9.5456e+05,1.048e+06,1.0237e+06
1.6437e+07,7.1696e+06,1.6405e+06,8.9187e+05,1.3899e+06,2.3508e+06,8.8024e+05,1.2413e+06,8.7294e+05
1.431e+07,6.8753e+06,1.1859e+06,1.1888e+06,1.0813e+06,1.5034e+06,9.5519e+05,6.869e+05,8.3316e+05
1.6472e+07,7.4787e+06,1.0442e+06,6.7766e+05,1.7417e+06,2.0102e+06,7.7691e+05,1.7412e+06,1.0018e+06
1.7102e+07,8.0755e+06,1.2391e+06,1.6729e+06,7.1599e+05,1.8546e+06,6.6359e+05,1.135e+06,1.7454e+06
1.5271e+07,7.4187e+06,1.0288e+06,1.4671e+06,1.1496e+06,1.1556e+06,7.4713e+05,1.1546e+06,1.15e+06
