54.322,0.51737
54.385,0.45389
54.754,0.46766
50.914,0.4364
50.417,0.38798
51.27,0.46626
112.91,0.4516
119.31,0.48631
110.8,0.44541
45.498,0.4895
44.759,0.48194
42.335,0.49286
67.422,0.41522
72.555,0.46195
76.625,0.50126
73.978,0.47045
78.206,0.49044
79.191,0.48355
48.19,0.49301
52.355,0.4938
48.981,0.45534
39.799,0.43024
38.957,0.42008
37.748,0.39872
51.402,0.36943
50.104,0.4265
53.138,0.44306
31.835,0.48848
29.972,0.43815
30.322,0.40848
41.185,0.45781
42.444,0.46401
40.702,0.43667
44.274,0.4826
47.807,0.45536
43.919,0.44685
43.036,0.46391
43.871,0.4983
42.315,0.50004
55.265,0.41206
54.546,0.40538
50.215,0.42077
44.935,0.42199
48.932,0.41205
45.233,0.45321
55.98,0.46916
51.24,0.48213
46.779,0.51229
75.113,0.49412
73.402,0.50996
79.231,0.47979
37.559,0.43877
38.027,0.43125
37.268,0.42902
50.39,0.45811
48.482,0.41138
53.425,0.44989
49.635,0.38055
46.969,0.4016
47.781,0.42128
62.134,0.3942
59.972,0.39084
60.944,0.39688
66.249,0.39568
65.427,0.3833
60.01,0.40118
113.63,0.45778
117.82,0.42128
117.82,0.42368
68.497,0.51131
73.896,0.48778
69.99,0.43226
62.903,0.44883
61.388,0.44924
57.616,0.4412
111.48,0.42786
103.41,0.42826
96.124,0.45636
90.765,0.48193
88.018,0.50647
88.07,0.40068
66.252,0.45966
73.218,0.518
66.559,0.48298
44.885,0.44681
42.849,0.48671
44.267,0.50162
74.606,0.4547
76.351,0.38262
65.47,0.44177
42.605,0.39905
41.998,0.42583
43.407,0.42487
99.296,0.37788
97.182,0.42752
95.348,0.43343
48.573,0.46317
45.976,0.44842
45.481,0.41125
62.267,0.42014
60.333,0.45967
62.606,0.42938
39.896,0.45704
44.985,0.45694
42.036,0.46871
52.261,0.50139
53.488,0.49278
48.463,0.47458
39.228,0.41279
39.537,0.42335
39.606,0.42421
78.407,0.37776
74.899,0.38579
73.306,0.45981
169.48,0.47237
166.86,0.46818
159.31,0.51669
182.01,0.5429
155.71,0.50717
160.08,0.48041
