Time Vibration Velocity Vibration Velocity
s mm/s mm/s
 Sleeper center (Location: V2) Ballast center (Location: V4)
0.259374999999999 -22.5967700824586 -25.381604462848
0.260156249999994 -19.2100459347774 -18.4899868352118
0.260937499999997 -16.3033994730359 -11.3550021414271
0.26171875 -14.0577725962993 -4.83163342724688
0.262499999999996 -12.4865907899688 0.568043679423674
0.263281249999999 -11.4543547616859 4.55194459066421
0.264062499999994 -10.7254939796419 7.11399802379846
0.264843749999997 -10.0375262166147 8.5385475368097
0.265625 -9.12193316023445 9.17443229503659
0.266406249999996 -7.75707953633021 9.34625655397049
0.267187499999999 -5.80986095690711 9.3399707806026
0.267968749999994 -3.18833975364996 9.36692578616131
0.268749999999997 0.105272427346449 9.59710067926499
0.26953125 3.95532637145343 10.1300420006265
0.270312499999996 8.19454348220284 10.9569948327615
0.271093749999999 12.5326514848039 12.0204609229625
0.271874999999994 16.649785124713 13.2436185578407
0.272656249999997 20.3590628855564 14.5250061548258
0.2734375 23.5577904766818 15.7957346717364
0.274218749999996 26.2206537759689 17.0162356355028
0.274999999999999 28.3864386861509 18.1169726662511
0.275781249999994 30.0808631486622 19.0402373983519
0.276562499999997 31.3716616041447 19.7818072059834
0.27734375 32.306097759845 20.3407303544792
0.278124999999996 32.7767003523438 20.6618293097514
0.278906249999999 32.6764065715604 20.6764173280925
0.279687499999994 31.9680981223861 20.3546976603049
0.280468749999997 30.637981343712 19.6968992197615
0.28125 28.760450049755 18.7275851359756
0.282031249999996 26.4562646954034 17.4576983045548
0.282812499999999 23.8914693416448 15.8805490237914
0.283593749999994 21.2938329794896 13.9989410413097
0.284374999999997 18.8497222805745 11.8034639224856
0.28515625 16.6984235047844 9.31379075333643
0.285937499999996 14.9232933258314 6.67436312190507
0.286718749999999 13.4729267795356 4.13705671882083
0.287499999999994 12.2541339460946 1.98134471393933
0.288281249999997 11.2086797922642 0.481078605192623
0.2890625 10.2639827244463 -0.17660244277339
0.289843749999996 9.39145408729783 0.0317450070513546
0.290624999999999 8.57324201214412 0.964407098795329
0.291406249999994 7.72899638906813 2.3215482431212
0.292187499999997 6.78979937170791 3.70907068495479
0.29296875 5.7382394521142 4.77457103800699
0.293749999999996 4.64786027894047 5.29866812148742
0.294531249999999 3.67240207937864 5.18638209913988
0.295312499999994 2.94974701217992 4.46035341962237
0.296093749999997 2.59684429746081 3.27987795001623
0.296875 2.71735066726995 1.92733220522609
0.297656249999996 3.27166189882867 0.709578289150329
0.298437499999999 4.0679651405757 -0.147740973178111
0.299218749999994 4.93311688951371 -0.471774541832505
0.299999999999997 5.71622761248674 -0.140466326108698
0.30078125 6.23973163612975 0.840051494460414
0.301562499999996 6.33388500338752 2.30014380912287
0.302343749999999 5.87980553450876 3.93662053863431
0.303124999999994 4.85513804843218 5.40636537101678
0.303906249999997 3.32265898488522 6.4086548427492
0.3046875 1.40870771262138 6.7443687200525
0.305468749999996 -0.735436524298665 6.3486929967582
0.306249999999999 -2.98285442301526 5.26288442660488
0.307031249999994 -5.21791614519301 3.587667664225
0.307812499999997 -7.29696566629765 1.48204530722402
0.30859375 -9.07574961231428 -0.850417931390049
0.309374999999996 -10.4606147857474 -3.22499626754575
0.310156249999999 -11.3795205629916 -5.49035816280437
0.310937499999994 -11.7715839215753 -7.53200368401334
0.311718749999997 -11.6193279812121 -9.29380337311115
0.3125 -10.9255244896253 -10.7505220250249
0.313281249999996 -9.68954260817318 -11.8469787600759
0.314062499999999 -7.95533927992347 -12.4795629476045
0.314843749999994 -5.8341098003155 -12.519885957535
0.315624999999997 -3.49482813198538 -11.8386918262054
0.31640625 -1.12711393924719 -10.3407747137938
0.317187499999996 1.09280292226896 -8.0170802049436
0.317968749999999 2.9245349590133 -5.0462966233739
0.318749999999994 4.15413386736147 -1.79517533446313
0.319531249999997 4.75235252986827 1.32692967461186
0.3203125 4.79148459573564 3.96190753289609
0.321093749999996 4.38728403274926 5.86320504973414
0.321874999999999 3.70416609912886 6.92254809666434
0.322656249999994 2.92255247764368 7.16205937675458
0.323437499999997 2.22087679761989 6.72416200866356
0.32421875 1.75609607019127 5.81882117977534
0.324999999999996 1.63684306505433 4.67457257923838
0.325781249999999 1.91823502722493 3.50396523686761
0.326562499999994 2.58248190368972 2.46673857831665
0.327343749999997 3.53849802771854 1.675350011158
0.328125 4.69358459785204 1.23479539020646
0.328906249999996 5.93886578262736 1.21583166990375
0.329687499999999 7.1358214787253 1.61835163494687
0.330468749999994 8.17018298049824 2.39177415982119
0.331249999999997 8.92683433224631 3.42582219076407
0.33203125 9.2906509744096 4.55381104024496
0.332812499999996 9.20231942477011 5.61035410324329
0.333593749999999 8.65735080886876 6.4681037239426
0.334374999999994 7.68107212410221 7.03242455037838
0.335156249999997 6.3223089608448 7.251976284041
0.3359375 4.65380809448444 7.12245126027798
0.336718749999996 2.82643292970012 6.68230283490842
0.337499999999999 1.00145507224111 5.98137347331526
0.338281249999994 -0.761985837626651 4.99478826355074
0.339062499999997 -2.37556474989695 3.68474232180691
0.33984375 -3.70304854535545 2.10790824703418
0.340624999999996 -4.67664060246425 0.371451901171464
0.341406249999999 -5.28947756392386 -1.40579303919237
0.342187499999994 -5.58770927385177 -3.09324873021777
0.342968749999997 -5.64487733311967 -4.57035232616944
0.34375 -5.53968043498512 -5.75914172393867
0.344531249999996 -5.36054672485873 -6.62471571213865
0.345312499999999 -5.17868016990576 -7.16145374355875
0.346093749999994 -5.04633456598326 -7.39804713511883
0.346874999999997 -5.02204755140865 -7.39641829361245
0.34765625 -5.12070541959957 -7.23096703961061
0.348437499999996 -5.29120709569393 -6.95927921309504
0.349218749999999 -5.4726128081346 -6.62433765579101
0.349999999999994 -5.58518201121858 -6.25303977849443
0.350781249999997 -5.55550939289115 -5.85667498038035
0.3515625 -5.36586374222247 -5.45636398036591
0.352343749999996 -5.03750159385617 -5.0837818499386
0.353124999999999 -4.59293780240837 -4.74911321359385
0.353906249999994 -4.03816394800176 -4.42663655401678
0.354687499999997 -3.38999156681245 -4.08715523912274
0.35546875 -2.68671937667685 -3.71747718693878
0.356249999999996 -1.95985457254078 -3.30855605461366
0.357031249999999 -1.22217468801366 -2.83486001679957
0.357812499999994 -0.569315196285972 -2.30356012491455
0.358593749999997 -0.157653351831425 -1.78598823911363
0.359375 -0.0214734336140993 -1.31366700072297
0.360156249999996 -0.103705480751685 -0.865101891030142
0.360937499999999 -0.34238932970624 -0.437405238216442
0.361718749999994 -0.676159678642012 -0.048508889616036
0.362499999999997 -1.05755142573594 0.27913394156795
0.36328125 -1.44732800220437 0.526662450711725
0.364062499999996 -1.81480203642228 0.677541739824455
0.364843749999999 -2.12869928700846 0.721094557364164
0.365624999999994 -2.35188922982068 0.654065005954728
0.366406249999997 -2.46643355923779 0.474126737677391
0.3671875 -2.48059876830143 0.178729563542575
0.367968749999996 -2.38351993831315 -0.211476414540597
